,user_id,user_statuses,name,tweet,retweets,location,created,followers,is_user_verified,favorite_count,in_reply_to_status_id,keyword,language
102,1396151418080292867,141,Cinemaxers,Mark Wahlberg in Antoine Fuqua’s ‘Infinite’: Film Review https://t.co/HryKFi1CXj via @thr,0,,10-Jun-2021,8,False,0,,movie,de
103,1251154674461233153,4190,mus34506875,Mulan 2020 Movie - Sia Unstoppable [MMV] https://t.co/TIqQ8SHVuw via @YouTube,0,Thaïlande,10-Jun-2021,1,False,0,,movie,de
104,4855325600,29643,Aamani_03,@Yuvi_A7 Movie marathon,0,"Mercury, Space.",10-Jun-2021,1491,False,1,1.4030107976016527e+18,movie,de
105,45894524,907,KeyofG65,@MJMcKean B Movie boxcar blues… Also Delbert,0,I'm right here...,10-Jun-2021,123,False,0,1.4030097067345347e+18,movie,de
106,324790146,44628,Iamsrkknight,@iamrekiraj Notebook movie mein hero,0,,10-Jun-2021,489,False,0,1.4030094095302943e+18,movie,de
107,1261928869222899714,35907,BetkaMrs,"Justizbehörden EU, 
Wien 2012

Ich schätze Mr. Putin, weigere mich aber konsequent unsinnige Debatten doppelt zu finanzieren.
@DominicRaab

Royal Family 
London 
@RoyalFamily
@KensingtonRoyal

Anna Leonowens
Movie 
Anna and the King https://t.co/mCFhaAQaQk",0,,10-Jun-2021,138,False,0,,movie,de
108,3161736375,138582,derkacz_mark,"https://t.co/rH05YkVRvo
LOS BLOPS
SAMBAYE
#Progthursday
@featherhigh
@vivien2112
@movie_gal_10
@gaagee0406
@Tomikazi66
@jp_siira
@omar_syrinx2112
@chrisdrunkpoets
@morethanblac
@KevinMKnapp1
@EyeofDoomband
@mrnic1319
@CrisRefuse
@Regan0002112
@GeorgiosMasman2",4,"Springfield, Mo. 💙",10-Jun-2021,2054,False,5,,movie,de
109,1362460237865906176,2550,eduarddiesosse,@schokobernd Braa... mein leben ist ein movie 🎥 🤫🤫,0,,10-Jun-2021,440,False,2,1.402989815927169e+18,movie,de
110,1048580475764146179,3179,SeanSolano11,MOVIE MARATHON KAME MAG TOTROPA E HULSAM,0,,10-Jun-2021,159,False,0,,movie,de
111,710568211826212864,3720,AKIBAPASS,#LIZENZNEWS bei #peppermintanime 🎉🎉🎉 #Saekano #HowToRaiseaBoringGirlfriend erscheint 2022 auf Disc in Deutschland 🎉🎉🎉 Season 1 + Season 2 + Movie #Anime https://t.co/ghpRmRGtAG,1,"München, Bayern",10-Jun-2021,3263,False,14,,movie,de
112,581673922,7546,PepperAnime,#LIZENZNEWS bei #peppermintanime 🎉🎉🎉 #Saekano #HowToRaiseaBoringGirlfriend erscheint 2022 auf Disc in Deutschland 🎉🎉🎉 Season 1 + Season 2 + Movie #Anime https://t.co/Ma3CLADlXF,8,München,10-Jun-2021,17046,False,54,,movie,de
113,866636503710965764,101440,GAMZE_nin,"""ARAFES 2020 at NATIONAL STADIUM"" Digest Movie https://t.co/PQ5Ll6BwQ8",0,,10-Jun-2021,103,False,0,,movie,de
114,264071298,9208,ToyPalaceCom,"JETZT IM SHOP: Hellboy: Hellboy - Movie Masterpiece Series Actionfigur: Preis: 329,00 € https://t.co/FPcm7rvE7Z https://t.co/zY5ykYJg2m",0,Eichenzell,10-Jun-2021,199,False,0,,movie,de
115,322273942,59732,rojochajari,Herr Tartüff (1925 - FULL MOVIE) https://t.co/lCIqJvgioY,0,Temperley .,10-Jun-2021,389,False,0,,movie,de
116,1282537770812989440,4552,Sunnydohh,Movie marathon 2022,0,kyungsoopocket,10-Jun-2021,111,False,1,,movie,de
117,144467181,3070,tartannoir,"Kranke Kinder schlafen, ich schau zur Zerstreuung 'Song für Marion'
(aktuell in der ARD-Mediathek). Vanessa Redgrave und Gemma Arterton in einem britischen feel-good-movie 🎥
Und ich staune immer wieder, wie unfassbar schön Gemma Arterton ist... https://t.co/i3CswbSbzM",0,Austria,10-Jun-2021,157,False,0,,movie,de
